TrackingID,OrderID,Status_x,UpdatedAt,Status_y,OrderDate,Status
,4039,,,Delivered,2024-07-30 10:06:35,Delivered
,4040,,,In Transit,2024-07-21 17:15:35,In Transit
,4041,,,Delivered,2024-08-10 14:32:35,Delivered
,4042,,,Shipped,2024-07-31 11:59:35,Shipped
,4043,,,Delivered,2024-08-03 09:17:35,Delivered
,4044,,,In Transit,2024-07-26 16:55:35,In Transit
,4045,,,In Transit,2024-08-02 04:04:35,In Transit
,4046,,,In Transit,2024-07-28 05:28:35,In Transit
,4047,,,Shipped,2024-07-13 09:13:35,Shipped
,4048,,,Delivered,2024-07-25 14:50:35,Delivered
,4049,,,Shipped,2024-07-20 17:14:35,Shipped
,4050,,,In Transit,2024-07-31 08:10:35,In Transit
,4051,,,In Transit,2024-07-15 00:22:35,In Transit
,4052,,,Shipped,2024-07-16 14:07:35,Shipped
,4053,,,Shipped,2024-08-07 06:49:35,Shipped
,4054,,,Shipped,2024-07-18 06:35:35,Shipped
,4055,,,Shipped,2024-08-08 21:25:35,Shipped
,4056,,,In Transit,2024-07-26 03:13:35,In Transit
,4057,,,Delivered,2024-07-16 20:28:35,Delivered
,4058,,,Shipped,2024-08-10 12:14:35,Shipped
,4059,,,Delivered,2024-08-08 06:10:35,Delivered
,4060,,,Shipped,2024-08-09 17:24:35,Shipped
,4061,,,Delivered,2024-07-15 08:04:35,Delivered
,4062,,,In Transit,2024-07-28 09:10:35,In Transit
,4063,,,Shipped,2024-07-28 08:12:35,Shipped
,4064,,,Delivered,2024-07-28 22:48:35,Delivered
,4065,,,Delivered,2024-07-28 03:03:35,Delivered
,4066,,,Shipped,2024-07-30 03:05:35,Shipped
,4067,,,Delivered,2024-07-25 17:43:35,Delivered
,4068,,,Delivered,2024-07-23 14:00:35,Delivered
,4069,,,Delivered,2024-07-30 11:29:35,Delivered
,4070,,,In Transit,2024-07-30 07:30:35,In Transit
,4071,,,Shipped,2024-07-13 01:57:35,Shipped
,4072,,,Shipped,2024-07-17 19:16:35,Shipped
,4073,,,Shipped,2024-07-28 09:13:35,Shipped
,4074,,,Shipped,2024-07-17 19:44:35,Shipped
,4075,,,Shipped,2024-07-17 23:18:35,Shipped
,4076,,,In Transit,2024-07-28 22:34:35,In Transit
,4077,,,In Transit,2024-08-06 14:00:35,In Transit
,4078,,,Delivered,2024-07-31 16:31:35,Delivered
,4079,,,Delivered,2024-08-02 01:45:35,Delivered
,4080,,,In Transit,2024-07-15 20:41:35,In Transit
,4081,,,In Transit,2024-08-08 14:57:35,In Transit
,4082,,,Shipped,2024-08-07 08:59:35,Shipped
,4083,,,Delivered,2024-07-17 07:11:35,Delivered
,4084,,,Shipped,2024-08-11 01:35:35,Shipped
,4085,,,Shipped,2024-07-30 16:37:35,Shipped
,4086,,,In Transit,2024-08-10 02:50:35,In Transit
,4087,,,Delivered,2024-08-09 17:09:35,Delivered
,4088,,,Shipped,2024-08-10 23:08:35,Shipped
,4089,,,Delivered,2024-07-28 23:18:35,Delivered
,4090,,,In Transit,2024-07-12 02:21:35,In Transit
,4091,,,Shipped,2024-07-31 22:37:35,Shipped
,4092,,,In Transit,2024-08-09 23:42:35,In Transit
,4093,,,Shipped,2024-07-31 05:25:35,Shipped
,4094,,,Delivered,2024-07-13 03:40:35,Delivered
,4095,,,Delivered,2024-07-13 05:19:35,Delivered
,4096,,,Delivered,2024-07-29 01:09:35,Delivered
,4097,,,Delivered,2024-08-10 16:38:35,Delivered
,4098,,,Shipped,2024-07-25 07:08:35,Shipped
,4099,,,Delivered,2024-07-17 22:52:35,Delivered
,4100,,,In Transit,2024-07-21 18:21:35,In Transit
,4101,,,In Transit,2024-07-13 06:43:35,In Transit
,4102,,,Shipped,2024-07-20 07:20:35,Shipped
,4103,,,Delivered,2024-07-28 18:36:35,Delivered
,4104,,,In Transit,2024-07-19 10:28:35,In Transit
,4105,,,Delivered,2024-07-17 13:02:35,Delivered
,4106,,,Delivered,2024-07-14 04:15:35,Delivered
,4107,,,Shipped,2024-07-27 12:24:35,Shipped
,4108,,,Shipped,2024-07-29 16:22:35,Shipped
,4109,,,Shipped,2024-08-02 11:51:35,Shipped
,4110,,,Delivered,2024-07-15 19:47:35,Delivered
,4111,,,In Transit,2024-08-02 03:09:35,In Transit
,4112,,,In Transit,2024-07-24 14:05:35,In Transit
,4113,,,Delivered,2024-07-25 06:51:35,Delivered
,4114,,,In Transit,2024-07-23 09:51:35,In Transit
,4115,,,Delivered,2024-08-04 09:16:35,Delivered
,4116,,,Delivered,2024-07-30 16:08:35,Delivered
,4117,,,Delivered,2024-07-29 07:04:35,Delivered
,4118,,,Shipped,2024-08-10 04:08:35,Shipped
,4119,,,In Transit,2024-07-23 08:14:35,In Transit
,4120,,,Shipped,2024-08-03 03:30:35,Shipped
,4121,,,Delivered,2024-07-12 18:41:35,Delivered
,4122,,,In Transit,2024-08-07 17:31:35,In Transit
,4123,,,In Transit,2024-07-24 08:23:35,In Transit
,4124,,,Shipped,2024-07-14 20:19:35,Shipped
,4125,,,Shipped,2024-07-20 02:44:35,Shipped
,4126,,,Shipped,2024-07-11 16:58:35,Shipped
,4127,,,Shipped,2024-07-15 10:52:35,Shipped
,4128,,,Delivered,2024-07-15 16:26:35,Delivered
,4129,,,Delivered,2024-07-22 15:01:35,Delivered
,4130,,,Delivered,2024-08-07 20:52:35,Delivered
,4131,,,Delivered,2024-08-08 15:59:35,Delivered
,4132,,,Shipped,2024-08-02 19:24:35,Shipped
,4133,,,Delivered,2024-07-18 14:58:35,Delivered
,4134,,,Shipped,2024-07-25 18:29:35,Shipped
,4135,,,Delivered,2024-08-02 05:03:35,Delivered
,4136,,,In Transit,2024-07-15 11:45:35,In Transit
,4137,,,Delivered,2024-07-18 23:45:35,Delivered
,4138,,,Delivered,2024-07-13 01:37:35,Delivered
,4139,,,Shipped,2024-07-20 05:16:35,Shipped
,4140,,,In Transit,2024-08-11 04:16:35,In Transit
,4141,,,In Transit,2024-08-03 20:06:35,In Transit
,4142,,,Shipped,2024-07-21 09:26:35,Shipped
,4143,,,In Transit,2024-07-16 15:32:35,In Transit
,4144,,,Delivered,2024-07-20 11:43:35,Delivered
,4145,,,Shipped,2024-08-07 14:39:35,Shipped
,4146,,,Shipped,2024-08-05 06:50:35,Shipped
,4147,,,Delivered,2024-07-16 18:43:35,Delivered
,4148,,,Delivered,2024-07-22 12:17:35,Delivered
,4149,,,Shipped,2024-07-27 19:05:35,Shipped
,4150,,,In Transit,2024-08-10 12:44:35,In Transit
,4151,,,Shipped,2024-07-28 15:37:35,Shipped
,4152,,,In Transit,2024-07-15 04:39:35,In Transit
,4153,,,Shipped,2024-07-29 12:40:35,Shipped
,4154,,,Delivered,2024-07-19 22:07:35,Delivered
,4155,,,Delivered,2024-07-26 05:42:35,Delivered
,4156,,,In Transit,2024-08-04 05:04:35,In Transit
,4157,,,Delivered,2024-08-05 21:54:35,Delivered
,4158,,,Delivered,2024-08-07 16:43:35,Delivered
,4159,,,Shipped,2024-07-23 10:58:35,Shipped
,4160,,,Delivered,2024-07-18 00:27:35,Delivered
,4161,,,Shipped,2024-08-06 03:07:35,Shipped
,4162,,,In Transit,2024-07-18 04:48:35,In Transit
,4163,,,Delivered,2024-07-25 22:56:35,Delivered
,4164,,,Shipped,2024-07-25 07:56:35,Shipped
,4165,,,In Transit,2024-07-29 11:42:35,In Transit
,4166,,,Delivered,2024-08-09 03:33:35,Delivered
,4167,,,Shipped,2024-08-03 18:26:35,Shipped
,4168,,,In Transit,2024-07-31 21:23:35,In Transit
,4169,,,Delivered,2024-08-03 08:20:35,Delivered
,4170,,,Delivered,2024-07-15 14:41:35,Delivered
,4171,,,Delivered,2024-08-01 08:32:35,Delivered
,4172,,,In Transit,2024-07-15 23:12:35,In Transit
,4173,,,In Transit,2024-07-15 22:07:35,In Transit
,4174,,,In Transit,2024-07-14 23:45:35,In Transit
,4175,,,In Transit,2024-07-28 22:22:35,In Transit
,4176,,,Shipped,2024-08-01 03:25:35,Shipped
,4177,,,In Transit,2024-07-12 12:26:35,In Transit
,4178,,,Shipped,2024-08-09 14:44:35,Shipped
,4179,,,In Transit,2024-08-06 15:49:35,In Transit
,4180,,,In Transit,2024-08-04 01:49:35,In Transit
,4181,,,Shipped,2024-07-27 15:38:35,Shipped
,4182,,,In Transit,2024-07-31 23:16:35,In Transit
,4183,,,Shipped,2024-08-04 04:20:35,Shipped
,4184,,,In Transit,2024-07-24 20:46:35,In Transit
,4185,,,Delivered,2024-08-06 08:13:35,Delivered
,4186,,,Shipped,2024-07-27 09:47:35,Shipped
,4187,,,Delivered,2024-07-19 19:21:35,Delivered
,4188,,,Delivered,2024-07-21 04:35:35,Delivered
,4189,,,Shipped,2024-07-20 18:27:35,Shipped
,4190,,,Delivered,2024-07-18 11:17:35,Delivered
,4191,,,In Transit,2024-07-19 17:59:35,In Transit
,4192,,,In Transit,2024-08-09 08:47:35,In Transit
,4193,,,In Transit,2024-07-15 12:47:35,In Transit
,4194,,,Delivered,2024-08-01 01:19:35,Delivered
,4195,,,In Transit,2024-08-02 18:23:35,In Transit
,4196,,,Delivered,2024-08-03 22:47:35,Delivered
,4197,,,Delivered,2024-07-16 16:15:35,Delivered
,4198,,,In Transit,2024-07-13 06:27:35,In Transit
,4199,,,Delivered,2024-07-18 18:26:35,Delivered
,4200,,,In Transit,2024-07-20 00:03:35,In Transit
,4201,,,Shipped,2024-08-03 15:23:35,Shipped
,4202,,,Shipped,2024-07-31 17:42:35,Shipped
,4203,,,In Transit,2024-08-05 11:46:35,In Transit
,4204,,,Shipped,2024-07-24 09:14:35,Shipped
,4205,,,Delivered,2024-07-23 22:54:35,Delivered
,4206,,,Shipped,2024-07-21 13:05:35,Shipped
,4207,,,In Transit,2024-08-03 15:51:35,In Transit
,4208,,,Delivered,2024-08-06 15:00:35,Delivered
,4209,,,In Transit,2024-08-05 23:45:35,In Transit
,4210,,,In Transit,2024-07-18 16:55:35,In Transit
,4211,,,Shipped,2024-08-04 11:16:35,Shipped
,4212,,,In Transit,2024-07-26 01:46:35,In Transit
,4213,,,In Transit,2024-07-29 02:16:35,In Transit
,4214,,,In Transit,2024-08-04 07:15:35,In Transit
,4215,,,Shipped,2024-07-15 11:38:35,Shipped
,4216,,,Delivered,2024-08-07 04:11:35,Delivered
,4217,,,In Transit,2024-07-27 04:51:35,In Transit
,4218,,,In Transit,2024-08-04 09:19:35,In Transit
,4219,,,Delivered,2024-07-14 09:45:35,Delivered
,4220,,,In Transit,2024-07-23 12:33:35,In Transit
,4221,,,In Transit,2024-07-21 16:14:35,In Transit
,4222,,,Delivered,2024-07-16 16:38:35,Delivered
,4223,,,Delivered,2024-07-17 05:13:35,Delivered
,4224,,,Shipped,2024-08-03 17:45:35,Shipped
,4225,,,Delivered,2024-08-05 18:39:35,Delivered
,4226,,,In Transit,2024-07-22 11:05:35,In Transit
,4227,,,Shipped,2024-08-07 21:48:35,Shipped
,4228,,,Delivered,2024-07-30 20:20:35,Delivered
,4229,,,In Transit,2024-08-11 15:47:35,In Transit
,4230,,,In Transit,2024-07-18 14:46:35,In Transit
,4231,,,Shipped,2024-07-25 10:40:35,Shipped
,4232,,,Shipped,2024-08-01 16:13:35,Shipped
,4233,,,Shipped,2024-07-27 19:42:35,Shipped
,4234,,,In Transit,2024-07-26 05:12:35,In Transit
,4235,,,Delivered,2024-07-25 00:48:35,Delivered
,4236,,,In Transit,2024-07-30 07:08:35,In Transit
,4237,,,In Transit,2024-08-02 00:34:35,In Transit
,4238,,,In Transit,2024-07-25 08:37:35,In Transit
,4239,,,In Transit,2024-07-25 16:09:35,In Transit
,4240,,,Shipped,2024-07-18 17:36:35,Shipped
,4241,,,In Transit,2024-07-13 14:54:35,In Transit
,4242,,,Shipped,2024-08-02 08:39:35,Shipped
,4243,,,In Transit,2024-08-01 10:06:35,In Transit
,4244,,,In Transit,2024-07-25 22:08:35,In Transit
,4245,,,Delivered,2024-08-07 02:36:35,Delivered
,4246,,,Shipped,2024-07-20 21:11:35,Shipped
,4247,,,Shipped,2024-07-20 13:44:35,Shipped
,4248,,,Shipped,2024-08-09 04:31:35,Shipped
,4249,,,In Transit,2024-07-27 08:20:35,In Transit
,4250,,,Shipped,2024-08-02 21:57:35,Shipped
,4251,,,In Transit,2024-07-16 01:49:35,In Transit
,4252,,,Shipped,2024-07-22 10:36:35,Shipped
,4253,,,Delivered,2024-08-05 05:37:35,Delivered
,4254,,,In Transit,2024-07-15 20:32:35,In Transit
,4255,,,In Transit,2024-07-13 13:55:35,In Transit
,4256,,,Delivered,2024-08-01 06:15:35,Delivered
,4257,,,Delivered,2024-08-04 07:55:35,Delivered
,4258,,,Delivered,2024-07-15 18:33:35,Delivered
,4259,,,Shipped,2024-07-22 13:19:35,Shipped
,4260,,,Delivered,2024-08-06 11:56:35,Delivered
,4261,,,Shipped,2024-08-06 09:59:35,Shipped
,4262,,,Shipped,2024-07-18 05:35:35,Shipped
,4263,,,Delivered,2024-07-24 17:24:35,Delivered
,4264,,,In Transit,2024-07-23 03:57:35,In Transit
,4265,,,Delivered,2024-07-18 01:19:35,Delivered
,4266,,,In Transit,2024-08-01 23:55:35,In Transit
,4267,,,Shipped,2024-07-28 04:39:35,Shipped
,4268,,,Shipped,2024-07-12 23:17:35,Shipped
,4269,,,Delivered,2024-07-20 19:22:35,Delivered
,4270,,,Shipped,2024-07-12 15:01:35,Shipped
,4271,,,In Transit,2024-07-29 07:37:35,In Transit
,4272,,,Shipped,2024-07-14 13:54:35,Shipped
,4273,,,Delivered,2024-07-23 13:06:35,Delivered
,4274,,,Shipped,2024-07-12 10:23:35,Shipped
,4275,,,Delivered,2024-07-28 01:44:35,Delivered
,4276,,,Shipped,2024-07-24 22:27:35,Shipped
,4277,,,In Transit,2024-07-18 07:25:35,In Transit
,4278,,,Shipped,2024-07-16 21:38:35,Shipped
,4279,,,Shipped,2024-07-12 20:01:35,Shipped
,4280,,,Shipped,2024-08-11 11:17:35,Shipped
,4281,,,Shipped,2024-08-11 13:26:35,Shipped
,4282,,,Shipped,2024-07-26 19:26:35,Shipped
,4283,,,In Transit,2024-08-02 18:10:35,In Transit
,4284,,,Shipped,2024-07-15 07:23:35,Shipped
,4285,,,Delivered,2024-07-30 18:08:35,Delivered
,4286,,,Delivered,2024-07-19 04:47:35,Delivered
,4287,,,Shipped,2024-07-16 04:18:35,Shipped
,4288,,,Shipped,2024-07-30 08:00:35,Shipped
,4289,,,Delivered,2024-07-12 02:56:35,Delivered
,4290,,,Delivered,2024-07-31 03:04:35,Delivered
,4291,,,Shipped,2024-07-23 18:35:35,Shipped
,4292,,,In Transit,2024-08-05 18:14:35,In Transit
,4293,,,Delivered,2024-08-05 07:33:35,Delivered
,4294,,,In Transit,2024-08-07 06:47:35,In Transit
,4295,,,In Transit,2024-07-24 23:12:35,In Transit
,4296,,,In Transit,2024-07-18 16:00:35,In Transit
,4297,,,In Transit,2024-07-23 11:58:35,In Transit
,4298,,,Delivered,2024-08-07 09:46:35,Delivered
,4299,,,Delivered,2024-08-11 16:39:35,Delivered
,4300,,,In Transit,2024-07-18 02:25:35,In Transit
,4301,,,Delivered,2024-07-11 18:13:35,Delivered
,4302,,,Delivered,2024-08-02 14:27:35,Delivered
,4303,,,Delivered,2024-07-21 01:07:35,Delivered
,4304,,,Delivered,2024-07-16 13:14:35,Delivered
,4305,,,Shipped,2024-08-10 10:49:35,Shipped
,4306,,,In Transit,2024-08-02 13:55:35,In Transit
,4307,,,In Transit,2024-08-09 04:01:35,In Transit
,4308,,,Delivered,2024-07-12 05:04:35,Delivered
,4309,,,In Transit,2024-08-02 13:48:35,In Transit
,4310,,,Shipped,2024-08-07 02:57:35,Shipped
,4311,,,Shipped,2024-08-03 01:32:35,Shipped
,4312,,,Delivered,2024-07-19 14:33:35,Delivered
,4313,,,Delivered,2024-07-24 16:29:35,Delivered
,4314,,,Delivered,2024-07-12 23:13:35,Delivered
,4315,,,Shipped,2024-08-10 08:10:35,Shipped
,4316,,,In Transit,2024-07-30 02:48:35,In Transit
,4317,,,In Transit,2024-08-05 00:10:35,In Transit
,4318,,,Delivered,2024-07-21 09:44:35,Delivered
,4319,,,In Transit,2024-07-15 06:08:35,In Transit
,4320,,,In Transit,2024-08-01 05:38:35,In Transit
,4321,,,Delivered,2024-08-11 04:00:35,Delivered
,4322,,,Delivered,2024-07-28 05:14:35,Delivered
,4323,,,Delivered,2024-07-24 13:00:35,Delivered
,4324,,,Delivered,2024-08-02 14:52:35,Delivered
,4325,,,Shipped,2024-07-29 03:45:35,Shipped
,4326,,,Shipped,2024-07-22 17:46:35,Shipped
,4327,,,In Transit,2024-08-03 20:09:35,In Transit
,4328,,,Shipped,2024-07-30 07:09:35,Shipped
,4329,,,In Transit,2024-07-28 10:38:35,In Transit
,4330,,,Delivered,2024-07-16 09:43:35,Delivered
,4331,,,In Transit,2024-07-23 16:29:35,In Transit
,4332,,,In Transit,2024-08-08 10:59:35,In Transit
,4333,,,Shipped,2024-07-30 03:05:35,Shipped
,4334,,,In Transit,2024-07-21 09:11:35,In Transit
,4335,,,Shipped,2024-07-12 00:05:35,Shipped
,4336,,,Shipped,2024-07-23 16:16:35,Shipped
,4337,,,In Transit,2024-08-02 05:13:35,In Transit
,4338,,,Delivered,2024-08-01 10:54:35,Delivered
,4339,,,Delivered,2024-07-17 18:38:35,Delivered
,4340,,,In Transit,2024-08-08 02:58:35,In Transit
,4341,,,Delivered,2024-08-01 21:29:35,Delivered
,4342,,,Delivered,2024-07-24 03:56:35,Delivered
,4343,,,Delivered,2024-07-29 05:19:35,Delivered
,4344,,,Delivered,2024-07-13 02:52:35,Delivered
,4345,,,In Transit,2024-08-11 14:25:35,In Transit
,4346,,,Delivered,2024-07-29 03:12:35,Delivered
,4347,,,Shipped,2024-08-02 13:59:35,Shipped
,4348,,,Delivered,2024-07-23 08:46:35,Delivered
,4349,,,Delivered,2024-07-12 14:50:35,Delivered
,4350,,,Delivered,2024-07-21 03:55:35,Delivered
,4351,,,Shipped,2024-08-06 06:42:35,Shipped
,4352,,,Delivered,2024-07-23 17:17:35,Delivered
,4353,,,Shipped,2024-07-17 05:19:35,Shipped
,4354,,,Shipped,2024-08-10 04:17:35,Shipped
,4355,,,Shipped,2024-08-05 12:15:35,Shipped
,4356,,,In Transit,2024-07-29 09:50:35,In Transit
,4357,,,Delivered,2024-07-28 02:04:35,Delivered
,4358,,,Delivered,2024-07-12 06:57:35,Delivered
,4359,,,In Transit,2024-08-01 19:51:35,In Transit
,4360,,,Delivered,2024-08-09 20:02:35,Delivered
,4361,,,Shipped,2024-08-01 03:14:35,Shipped
,4362,,,Shipped,2024-07-27 06:40:35,Shipped
,4363,,,Delivered,2024-08-02 15:36:35,Delivered
,4364,,,In Transit,2024-08-04 15:01:35,In Transit
,4365,,,Shipped,2024-07-29 04:26:35,Shipped
,4366,,,Delivered,2024-07-23 22:55:35,Delivered
,4367,,,In Transit,2024-07-16 03:34:35,In Transit
,4368,,,Delivered,2024-07-11 23:20:35,Delivered
,4369,,,In Transit,2024-08-10 00:12:35,In Transit
,4370,,,In Transit,2024-08-06 15:44:35,In Transit
,4371,,,Delivered,2024-08-06 15:19:35,Delivered
,4372,,,In Transit,2024-08-04 07:19:35,In Transit
,4373,,,In Transit,2024-07-15 00:12:35,In Transit
,4374,,,Shipped,2024-08-05 06:07:35,Shipped
,4375,,,In Transit,2024-08-09 15:23:35,In Transit
,4376,,,Shipped,2024-07-22 07:19:35,Shipped
,4377,,,In Transit,2024-08-06 13:15:35,In Transit
,4378,,,Shipped,2024-07-28 07:08:35,Shipped
,4379,,,In Transit,2024-07-24 10:25:35,In Transit
,4380,,,In Transit,2024-07-24 02:03:35,In Transit
,4381,,,In Transit,2024-07-26 08:42:35,In Transit
,4382,,,Delivered,2024-07-16 09:25:35,Delivered
,4383,,,Shipped,2024-08-09 11:33:35,Shipped
,4384,,,Shipped,2024-08-02 08:16:35,Shipped
,4385,,,In Transit,2024-08-08 22:40:35,In Transit
,4386,,,Delivered,2024-07-19 05:43:35,Delivered
,4387,,,Delivered,2024-07-30 15:22:35,Delivered
,4388,,,Delivered,2024-07-14 06:59:35,Delivered
,4389,,,Shipped,2024-07-27 00:02:35,Shipped
,4390,,,Shipped,2024-07-14 10:23:35,Shipped
,4391,,,Shipped,2024-08-01 10:20:35,Shipped
,4392,,,Shipped,2024-07-19 14:58:35,Shipped
,4393,,,Shipped,2024-07-23 01:56:35,Shipped
,4394,,,Shipped,2024-08-09 18:33:35,Shipped
,4395,,,Shipped,2024-07-12 08:21:35,Shipped
,4396,,,Shipped,2024-07-17 14:54:35,Shipped
,4397,,,In Transit,2024-07-31 08:51:35,In Transit
,4398,,,In Transit,2024-08-10 05:10:35,In Transit
,4399,,,In Transit,2024-07-21 00:41:35,In Transit
,4400,,,Shipped,2024-08-07 07:00:35,Shipped
,4401,,,In Transit,2024-07-18 09:54:35,In Transit
,4402,,,Shipped,2024-07-16 06:33:35,Shipped
,4403,,,Shipped,2024-07-28 15:37:35,Shipped
,4404,,,Delivered,2024-07-30 19:17:35,Delivered
,4405,,,Delivered,2024-07-28 05:45:35,Delivered
,4406,,,In Transit,2024-08-08 12:53:35,In Transit
,4407,,,Shipped,2024-08-07 09:00:35,Shipped
,4408,,,In Transit,2024-07-15 05:33:35,In Transit
,4409,,,Delivered,2024-07-31 10:19:35,Delivered
,4410,,,In Transit,2024-08-04 09:34:35,In Transit
,4411,,,In Transit,2024-07-14 00:10:35,In Transit
,4412,,,In Transit,2024-08-03 20:02:35,In Transit
,4413,,,In Transit,2024-07-12 12:41:35,In Transit
,4414,,,Delivered,2024-08-07 09:30:35,Delivered
,4415,,,Delivered,2024-07-14 01:24:35,Delivered
,4416,,,In Transit,2024-08-11 01:57:35,In Transit
,4417,,,Shipped,2024-07-21 08:45:35,Shipped
,4418,,,Delivered,2024-07-23 16:29:35,Delivered
,4419,,,In Transit,2024-07-28 10:35:35,In Transit
,4420,,,Delivered,2024-07-23 10:54:35,Delivered
,4421,,,In Transit,2024-07-21 12:16:35,In Transit
,4422,,,In Transit,2024-08-01 01:02:35,In Transit
,4423,,,Shipped,2024-07-12 17:45:35,Shipped
,4424,,,Delivered,2024-07-19 02:23:35,Delivered
,4425,,,Delivered,2024-08-10 10:32:35,Delivered
,4426,,,Delivered,2024-07-24 07:43:35,Delivered
,4427,,,Shipped,2024-07-29 11:28:35,Shipped
,4428,,,In Transit,2024-07-18 20:36:35,In Transit
,4429,,,Delivered,2024-07-13 08:03:35,Delivered
,4430,,,Delivered,2024-08-06 17:29:35,Delivered
,4431,,,Shipped,2024-08-02 22:48:35,Shipped
,4432,,,Delivered,2024-07-28 05:12:35,Delivered
,4433,,,Delivered,2024-07-25 18:08:35,Delivered
,4434,,,Delivered,2024-07-15 02:33:35,Delivered
,4435,,,Shipped,2024-07-27 04:03:35,Shipped
,4436,,,In Transit,2024-07-28 15:59:35,In Transit
,4437,,,In Transit,2024-08-06 19:00:35,In Transit
,4438,,,Delivered,2024-07-26 16:11:35,Delivered
,4439,,,Shipped,2024-07-26 01:00:35,Shipped
,4440,,,Shipped,2024-07-15 01:22:35,Shipped
,4441,,,In Transit,2024-07-31 15:57:35,In Transit
,4442,,,Delivered,2024-07-28 11:52:35,Delivered
,4443,,,Delivered,2024-07-24 21:15:35,Delivered
,4444,,,Delivered,2024-08-10 17:50:35,Delivered
,4445,,,In Transit,2024-07-21 03:47:35,In Transit
,4446,,,Delivered,2024-08-03 11:22:35,Delivered
,4447,,,In Transit,2024-08-02 01:32:35,In Transit
,4448,,,Delivered,2024-07-22 14:41:35,Delivered
,4449,,,In Transit,2024-07-29 19:42:35,In Transit
,4450,,,In Transit,2024-08-07 19:53:35,In Transit
,4451,,,Shipped,2024-08-04 16:26:35,Shipped
,4452,,,Delivered,2024-08-04 03:59:35,Delivered
,4453,,,Shipped,2024-07-14 09:02:35,Shipped
,4454,,,Delivered,2024-07-19 01:32:35,Delivered
,4455,,,Shipped,2024-07-25 05:09:35,Shipped
,4456,,,Delivered,2024-07-18 03:33:35,Delivered
,4457,,,Shipped,2024-07-17 07:54:35,Shipped
,4458,,,Shipped,2024-07-30 11:40:35,Shipped
,4459,,,In Transit,2024-07-15 23:56:35,In Transit
,4460,,,In Transit,2024-07-22 21:32:35,In Transit
,4461,,,Delivered,2024-08-11 13:07:35,Delivered
,4462,,,Shipped,2024-08-04 00:53:35,Shipped
,4463,,,In Transit,2024-07-26 19:10:35,In Transit
,4464,,,In Transit,2024-07-29 22:52:35,In Transit
,4465,,,In Transit,2024-07-23 21:49:35,In Transit
,4466,,,Shipped,2024-07-14 09:00:35,Shipped
,4467,,,Delivered,2024-07-25 04:36:35,Delivered
,4468,,,In Transit,2024-07-20 00:00:35,In Transit
,4469,,,Delivered,2024-08-07 09:24:35,Delivered
,4470,,,Shipped,2024-07-16 12:22:35,Shipped
,4471,,,Delivered,2024-07-26 15:18:35,Delivered
,4472,,,Delivered,2024-07-22 11:22:35,Delivered
,4473,,,Shipped,2024-07-24 03:04:35,Shipped
,4474,,,In Transit,2024-07-24 05:18:35,In Transit
,4475,,,Shipped,2024-08-05 01:56:35,Shipped
,4476,,,Delivered,2024-07-17 18:11:35,Delivered
,4477,,,Shipped,2024-07-29 07:18:35,Shipped
,4478,,,Shipped,2024-08-10 02:05:35,Shipped
,4479,,,Delivered,2024-08-10 18:02:35,Delivered
,4480,,,Shipped,2024-08-11 03:21:35,Shipped
,4481,,,In Transit,2024-07-12 16:31:35,In Transit
,4482,,,Delivered,2024-07-24 13:57:35,Delivered
,4483,,,Delivered,2024-07-14 22:12:35,Delivered
,4484,,,Delivered,2024-08-11 11:18:35,Delivered
,4485,,,Delivered,2024-07-22 03:12:35,Delivered
,4486,,,Shipped,2024-08-06 06:09:35,Shipped
,4487,,,Shipped,2024-07-18 19:42:35,Shipped
,4488,,,Shipped,2024-08-02 18:51:35,Shipped
,4489,,,In Transit,2024-07-30 06:24:35,In Transit
,4490,,,Delivered,2024-07-14 02:41:35,Delivered
,4491,,,Delivered,2024-07-14 19:01:35,Delivered
,4492,,,Shipped,2024-07-22 04:30:35,Shipped
,4493,,,In Transit,2024-07-14 09:33:35,In Transit
,4494,,,Delivered,2024-07-27 09:07:35,Delivered
,4495,,,Delivered,2024-08-01 00:13:35,Delivered
,4496,,,Shipped,2024-08-04 11:29:35,Shipped
,4497,,,Shipped,2024-07-27 19:31:35,Shipped
,4498,,,Shipped,2024-07-21 22:54:35,Shipped
,4499,,,In Transit,2024-07-19 00:09:35,In Transit
,4500,,,Delivered,2024-08-05 01:31:35,Delivered
,4501,,,Shipped,2024-08-05 11:40:35,Shipped
,4502,,,Shipped,2024-07-24 04:56:35,Shipped
,4503,,,Shipped,2024-07-17 00:54:35,Shipped
,4504,,,In Transit,2024-07-21 16:02:35,In Transit
,4505,,,Shipped,2024-08-03 08:31:35,Shipped
,4506,,,Shipped,2024-07-29 15:28:35,Shipped
,4507,,,In Transit,2024-07-28 15:44:35,In Transit
,4508,,,In Transit,2024-07-14 01:34:35,In Transit
,4509,,,Shipped,2024-07-26 02:24:35,Shipped
,4510,,,Shipped,2024-07-20 16:24:35,Shipped
,4511,,,Delivered,2024-08-05 13:35:35,Delivered
,4512,,,In Transit,2024-07-12 23:35:35,In Transit
,4513,,,In Transit,2024-08-10 09:59:35,In Transit
,4514,,,Delivered,2024-07-24 06:53:35,Delivered
,4515,,,In Transit,2024-07-31 02:37:35,In Transit
,4516,,,Delivered,2024-07-14 21:37:35,Delivered
,4517,,,Delivered,2024-07-31 05:22:35,Delivered
,4518,,,Delivered,2024-08-02 10:11:35,Delivered
,4519,,,In Transit,2024-08-10 08:08:35,In Transit
